Código,Cód. Pai,Dispositivo legal,Artigo,Data de Publicação,Data de Alteração,Data de Inativação,Data de Reativação,nome,JFTNU
14987,14967,CTN; Lei 9.430/1996,46,2021-12-03 00:00:00,,,,Veículos - Uso Próprio,X
10690,5916,LC 77/1993,art. 2º,2008-09-30 15:52:00,,,,IPMF - Imposto Provisório sobre Movimentação Financeira,X
5952,5916,CF 1988; CTN; Sum 589 STF; Sum 668 STF; Sum 724 STF; Sum 166 STJ.,"156, I ; 32 a 34.",2008-09-30 15:52:00,,,,IPTU/ Imposto Predial e Territorial Urbano,X
5953,5916,CF 1988,"155, III",2008-09-30 15:52:00,,,,IPVA - Imposto Sobre Propriedade de Veículos Automotores,X
5917,5916,CF 1988 ; L 7.713/1988; L 9.250/1995; L 9.532/1997; L 10.451/2002; L 10.828/2003; D 3000/1999,"153, III",2008-09-30 15:52:00,,,,IRPF/Imposto de Renda de Pessoa Física,X
10689,5917,,,2008-09-30 15:52:00,,,,Correção da Tabela,X
5931,5917,,,2008-09-30 15:52:00,,,,Incidência decorrente de Desligamento de Plano de Previdência Privada,X
5932,5917,,,2008-09-30 15:52:00,,,,Incidência decorrente de Liquidação de Entidade de Previdência Privada,X
5927,5917,D 3000/1999.,"43, II",2008-09-30 15:52:00,,,,"Incidência sobre 1/3 de férias (art. 7º, XVII da CF)",X
5928,5917,L 7.713/1988; D 3000/1999,26 ; 638,2008-09-30 15:52:00,,,,Incidência sobre 13° Salário,X
10661,5917,,,2008-09-30 15:52:00,,,,Incidência sobre Abono de Permanência,X
14988,5917,Lei 7.713/1988; Decreto 3.000/1999,"6º, II; 39, I",2021-12-03 00:00:00,,,,Incidência sobre Ajuda de Custo,X
14989,14988,Lei 7.713/1988; Decreto 3.000/2000,"6º, II; 39,I",2021-12-03 00:00:00,,,,Atividade Parlamentar,X
5920,5917,L 7.713/1988 ; MP 2.189-49/2001; IN 118/2000 SRF,43,2008-09-30 15:52:00,,,,Incidência sobre Aplicações Financeiras,X
5919,5917,L 7.713/1988 ; L 11.052/2004,"6º, XIV e XV",2008-09-30 15:52:00,,,,Incidência sobre Aposentadoria,X
10532,5917,,,2008-09-30 15:52:00,,,,Incidência sobre Auxílio-condução,X
10533,5917,,,2008-09-30 15:52:00,,,,Incidência sobre Auxílio-creche,X
14992,5917,Lei 7.713/1988,12,2021-12-03 00:00:00,2021-12-03 15:58:00,,,Incidência sobre Benefícios Pagos Acumuladamente,X
5923,5917,Sum 125 do STJ,,2008-09-30 15:52:00,,,,Incidência sobre Férias Compensadas,X
5929,5917,D 3000/1999.,"43, IV",2008-09-30 15:52:00,,,,Incidência sobre Função Comissionada,X
5930,5917,D 3000/1999,43,2008-09-30 15:52:00,,,,Incidência sobre Hora Extra,X
14994,5917,ADCT; Lei 10.559/2002; Decreto 4.987/2003,8º,2021-12-03 00:00:00,,,,"Incidência sobre Indenização a Anistiados Políticos, Civis ou Militares",X
14995,5917,Lei 7.713/1998; Decreto 3.000; Tema 808 (REsp 1.227.133),"6º, V; 39, XX",2021-12-03 00:00:00,,,,Incidência sobre Indenização por Rescisão de Contrato de Trabalho,X
5921,5917,L 7.713/1988 ; Sum 136 do STJ,"6º, V",2008-09-30 15:52:00,,,,Incidência sobre Licença-Prêmio/Abono/Indenização,X
5926,5917,L 7.713/1988,18 à 22,2008-09-30 15:52:00,,,,Incidência sobre Lucro Imobiliário,X
5925,5917,L 7.713/1988,35,2008-09-30 15:52:00,,,,Incidência sobre Participação nos Lucros,X
5918,5917,L 7.713/1988 ; Sum 215 STJ,"6º, V",2008-09-30 15:52:00,,,,Incidência sobre PDV,X
5924,5917,L 11.053/2004,,2008-09-30 15:52:00,,,,Incidência sobre Proventos de Previdência Privada,X
14993,5917,Decreto 27.784/1950; Decreto 59.308/1966,12,2021-12-03 00:00:00,,,,Incidência sobre Serviços Técnicos Prestados a Organismos Internacionais (PNUD/UNESCO/ONU),X
15480,5917,Lei nº 7.713/1988,"6º, XIV",2024-11-11 17:41:00,,,,Isenção por Doença ou Acidente em Serviço,X
5922,5917,L 7.713/1988,"7º, e 47",2008-09-30 15:52:00,,,,Retido na fonte,X
5933,5916,CF 1988; L 9.249/1995; Dec 3000/1999,"153, III",2008-09-30 15:52:00,,,,IRPJ/Imposto de Renda de Pessoa Jurídica,X
5940,5933,L 8.981/1995 ; L 9.065/95 ; MP 812/9,42 ; 15,2008-09-30 15:52:00,,,,Compensação de Prejuízos,X
5939,5933,CF 1988 ; Sum 262 STJ,"146, III, c",2008-09-30 15:52:00,,,,Cooperativa,X
5935,5933,L 9.249/1995 ; L 7.799/1989 ; L 8.200/1991 ; L 6.404/1976,4º ; 2º e segs. ; 1º; 185,2008-09-30 15:52:00,,,,Demonstrações Financeiras (DCTF),X
5936,5933,L 8.383/1991 ; L 8.541/1992,20 e segs. ; 36 e 37,2008-09-30 15:52:00,,,,Incidência sobre Aplicações Financeiras,X
5938,5933,L 9.249/1995,,2008-09-30 15:52:00,,,,Incidência sobre Lucro,X
5934,5933,L 7.713/1988 ; L 7.256/1984; Sum. 184 STJ,"51 ; 11, I.",2008-09-30 15:52:00,,,,Microempresa,X
14996,5933,Lei 9.249/1995; Lei 10.684/2003; Lei 11.727/2008,"2º; 15, III, a; 20",2021-12-03 00:00:00,,,,Redução de Alíquota IR/CSLL - Serviços Hospitalares,X
5937,5933,L 8.541/1992 ; L 9.249/1995 ; L 9.779/1999 ; Sum 262 STJ,"36 e 37 ; 9º, § 3º ; 5º",2008-09-30 15:52:00,,,,Retido na fonte,X
5951,5916,CF 1988; LC 116/2003; Sum 588 STF; Sum 138 STJ ; Sum 156 STJ ; Sum 167 STJ ; Sum 274.,"156, III",2008-09-30 15:52:00,,,,ISS/ Imposto sobre Serviços,X
5954,5916,CF 1988 ; Sum 656 STF.,"156, II",2008-09-30 15:52:00,,,,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,X
5955,5916,CF 1988 ; Sum 112 STF ; Sum 113 ; Sum 114 STF ; Sum 115 STF ; Sum 331 STF ; Sum 435 STF ; Sum 590 STF.,"155, I",2008-09-30 15:52:00,,,,ITCD - Imposto de Transmissão Causa Mortis,X
5950,5916,CF 1988 ; CTN ; L 9.393/1996 ; D 4.382/2002.,"153, IV ; 29 a 31.",2008-09-30 15:52:00,,,,ITR/ Imposto Territorial Rural,X
5913,14,CF1988,150,2008-09-30 15:52:00,,,,Limitações ao Poder de Tributar,X
10540,5913,CF,arts. 153 a 156,2008-09-30 15:52:00,,,,Competência Tributária,X
5914,5913,CF1988,"150, VI",2008-09-30 15:52:00,,,,Imunidade ,X
10528,5914,CF,"150, VI",2008-09-30 15:52:00,,,,Entidades Sem Fins Lucrativos,X
10530,5914,CF,"150, VI",2008-09-30 15:52:00,,,,Imunidade Recíproca,X
10527,5914,CF,"150, VI",2008-09-30 15:52:00,,,,Livros / Jornais / Periódicos,X
10529,5914,CF,"150, VI",2008-09-30 15:52:00,,,,Partidos Políticos,X
5915,5913,CF1988; L 5.172/66 (CTN),"150, § 6º; 176 -179",2008-09-30 15:52:00,,,,Isenção,X
15001,5915,CF; ADCT,"149, § 2º. I; 40",2021-12-03 00:00:00,,,,Áreas de Livre Comércio - ZFM e/ou Outras,X
15002,15001,CF; ADCT; DL 288/67; LC 70/91; Lei 10637/02,"Art. 149, §2º, I; 40, 92 e 92-A; 4º;7º; 2º",2021-12-03 00:00:00,,,,Operações Comerciais,X
15003,15001,Decreto 6.759/2009; IN 300/2003 SRF,517 e 529,2021-12-03 00:00:00,,,,Saída Temporária - Mercadorias,X
15004,15001,Decreto 6.759/2009; IN 300/2003 SRF,517 e 529,2021-12-03 00:00:00,,,,Saída Temporária - Veículos,X
5978,14,CTN,113,2008-09-30 15:52:00,,,,Obrigação Tributária,X
10539,5978,CTN,art. 126,2008-09-30 15:52:00,,,,Capacidade Tributária,X
5983,5978,IN 748/2007 RFB,"arts. 14, 19 e 31",2008-09-30 15:52:00,,,,CNPJ/Cadastro Nacional de Pessoas Jurídicas,X
5984,5978,IN 461/1964 SRF,"arts. 18, 20 e 39",2008-09-30 15:52:00,,,,CPF/Cadastro de Pessoas Físicas,X
5982,5978,IN 304/2003 SRF; IN 316/2003 da SRF.,"IN 304 SRF, art. 3º e 4º;",2008-09-30 15:52:00,,,,DIMOB/Declaração de Informações sobre Atividades Imobilíárias,X
5985,5978,CTN,"113, § 2º",2008-09-30 15:52:00,,,,Obrigação Acessória,X
15005,5985,CTN,"113, § 2º e 115",2021-12-03 00:00:00,,,,Multa por Descumprimento de Obrigação Acessória,X
15006,15005,CTN; L 8.212/1991; Lei 11.941/2009; Dec. 3.048/1999; Dec. 6.727/2009,"Arts. 113, §2º, 106, II e 115; 32, I, e 41; 79, I; 291, §1º",2021-12-03 00:00:00,,,,Infração à Legislação Previdenciária,X
15007,15005,CTN; L 3.857/1960; Portaria TEM 3347/1986,"113, §2º e 115; 69; EC 45/2004",2021-12-03 00:00:00,,,,Infração à Legislação Trabalhista,X
5979,5978,CTN,128 a 138,2008-09-30 15:52:00,,,,Responsabilidade tributária,X
5980,5979,CTN,"135, III e 137, III, c",2008-09-30 15:52:00,,,,Responsabilidade Tributária do Sócio-Gerente / Diretor / Representante,X
5981,5979,CF 1988,"150, § 7º",2008-09-30 15:52:00,,,,Substituição Tributária,X
6021,14,,,2008-09-30 15:52:00,,,,Procedimentos Fiscais,X
6027,6021,Sum 70 STF ; Sum 547 STF,Sum 70 STF ; Sum 547 STF,2008-09-30 15:52:00,,,,Autorização para Impressão de Documentos Fiscais - AIDF,X
6026,6021,L 10.522/2002,art. 2º,2008-09-30 15:52:00,2021-12-03 16:18:00,,,Cadastro de Inadimplentes - CADIN/SPC/SERASA/SIAFI/CAUC,X
6025,6021,CTN ; L 9.703/1998 ; D 2.850/1998,"151, II c/c 156, VI ; 1º, §3º e §4º ; 2º, I",2008-09-30 15:52:00,,,,Levantamento de depósito,X
6024,6021,DL 1.455/1976 ; D 4.543/2002; Sum 323 STF,"DL 1455, art. 23, §4º, 26; SUM 323, STF",2008-09-30 15:52:00,,,,Liberação de mercadorias,X
6028,6021,DL 37/1966 ; D 4.543/2002,"104, V c/c 105 ,IX a XI ; 604, I",2008-09-30 15:52:00,,,,Liberação de Veículo Apreendido,X
6029,6021,DL 37/1966 ; D 4.543/2002,"104, V e 105 ,IX a XI ; 604",2008-09-30 15:52:00,,,,Perdimento de Bens,X
10560,6021,CTN; Lei 9034/95; Lei 8021/90; Lei 4595/64,"CTN, art. 197; Lei 9034, art. 2º, III; Lei 8021, art. 8º; Lei 4595, art. 38, §2º",2008-09-30 15:52:00,,,,Quebra de Sigilo Bancário,X
6022,6021,CTN ; IN 580/2001 SRF,198,2008-09-30 15:52:00,,,,Sigilo Fiscal,X
6023,6022,L 9.311/1996 ; 10.174/2001,"11, §3",2008-09-30 15:52:00,,,,Utilização de Dados Relativos à CPMF para Fins de Fiscalização,X
6018,14,CF 1988 ; D 70.352/1972 ; L 9.784/1999 ; L 9.430/1996,"5, LV",2008-09-30 15:52:00,,,,Processo Administrativo Fiscal,X
6020,6018,CF 1988 ; D 70.352/1972 ; L 8.212/1991 ; L 9.532/1997,"5, LV ; 32, § 2º ; 37, § 2º ; 64 e 64-A",2008-09-30 15:52:00,,,,Arrolamento de Bens,X
6019,6018,CF 1988 ; D 70.352/1972 ; L 8.213/1991 ; L 9.639/1998 ; L 10.522/2002,"5º, LV ; 32 ; 126, § 1° e § 2°",2008-09-30 15:52:00,,,,Depósito Prévio ao Recurso Administrativo,X
6089,14,MP 303/2006,,2008-09-30 15:52:00,,,,Regimes Especiais de Tributação,X
6091,6089,L 10.684/2003,art. 1º,2008-09-30 15:52:00,,,,PAES/Parcelamento Especial,X
6090,6089,L 9.964/2000,,2008-09-30 15:52:00,,,,REFIS/Programa de Recuperação Fiscal,X
15051,6089,Lei n. 12.546/2011,1º e ss,2022-06-01 00:00:00,,,,Reintegra,X
6092,6089,L 9.317/1996 ; L 9.779/1999 ; L 10.034/0000; L 10.684/2003,"Lei 9317, arts. 2º e 3º",2008-09-30 15:52:00,,,,SIMPLES,X
6093,6089,LC 123/2006 ; LC 127/2007,"LC 123, art. 3º, §11",2008-09-30 15:52:00,,,,Super SIMPLES,X
5956,14,CF 1988 ; CTN,"145, II e § 2º ; 77 a 80",2008-09-30 15:52:00,,,,Taxas,X
5971,5956,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Estaduais,X
5957,5956,,,2008-09-30 15:52:00,,,,Federais,X
5958,5957,DL 227/1967,"20, I",2008-09-30 15:52:00,,,,Taxa Anual por Hectare,X
5970,5957,L 5.966/1973.,"7, B",2008-09-30 15:52:00,,,,Taxa de Aferição de Equipamentos de Metrologia,X
5959,5957,DL 3.982/1941 ; DL 5.369/1943 ; DL 8.439/1945 ; L 5.033/1966 ; D 80.145/1977.,"D 80.145, art. 56",2008-09-30 15:52:00,,,,Taxa de Armazenamento,X
5960,5957,L 2.145/1953 ; Res 11/2005 SF ; Sum 22 TRF4.,"Lei 2145/53, art. 10",2008-09-30 15:52:00,,,,Taxa de Despacho Aduaneiro,X
5961,5957,DL 227/1967,"40, Parágrafo único",2008-09-30 15:52:00,,,,Taxa de Exploração Mineral,X
5962,5957,L 6.938/1981; L 9.960/2000 ; L 10.165/2000.,17-B e ss,2008-09-30 15:52:00,,,,Taxa de Fiscalização Ambiental,X
5968,5957,L 7.940/1989 ; L 11.076/2004.,1º e segs. ; 52.,2008-09-30 15:52:00,,,,Taxa de Fiscalização da Comissão de Valores Mobiliários,X
15053,5957,Lei n. 5.070/1966; Lei n. 9.472/1997; Lei n.12.715/2012,"6º, § 2º",2022-06-01 00:00:00,,,,Taxa de Fiscalização de Funcionamento,X
15052,5957,Lei n. 5.070/1966; Lei n. 9.472/1997; Lei n. 12.715/2012,"6º, § 1º",2022-06-01 00:00:00,,,,Taxa de Fiscalização de Instalação,X
15054,5957,Lei n. 9.782/1999,23,2022-06-01 00:00:00,,,,Taxa de Fiscalização de Vigilância Sanitária,X
5963,5957,L 2.145/1953 ; Res 11/2005 SF ; Sum 22 TRF4,10,2008-09-30 15:52:00,,,,Taxa de Guia de Importação,X
5964,5957,L 2.145/1953 ; Res 11/2005 SF ; Sum 22 TRF4,10,2008-09-30 15:52:00,,,,Taxa de Licença de Importação,X
5965,5957,L 3.421/1958; DL 8.311/1945; DL 2.185/1984; Sum 220 TFR.,"Lei 3421, art. 2º, a",2008-09-30 15:52:00,,,,Taxa de Melhoramento de Portos,X
5966,5957,DL 3.982/1941 ; DL 5.369/1943 ; DL 8.439/1945 ; L 5.033/1966 ; D 80.145/1977.,"D 80.145, art. 56, IV; DL 5369, 2º.",2008-09-30 15:52:00,,,,Taxa de Permanência,X
5967,5957,Lei 9.961/2000.,"20, I e II",2008-09-30 15:52:00,,,,Taxa de Saúde Suplementar,X
15055,5957,Lei n. 9.960/2000,1º ao 7º,2022-06-01 00:00:00,,,,Taxa de Serviço Administrativo - TSA,X
5969,5957,L 9.289/1996,arts. 1º a 14,2008-09-30 15:52:00,,,,Taxa Judiciária,X
5972,5956,,,2008-09-30 15:52:00,,,,Municipais,X
10536,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Taxa de Coleta de Lixo,X
10535,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Taxa de Iluminação Pública,X
10538,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Taxa de Licenciamento de Estabelecimento,X
10534,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Taxa de Limpeza Pública,X
10537,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:00,,,,Taxa de Prevenção e Combate a Incêndio,X
12467,,Portaria Conjunta CNJ e CNMP nº 1/2019,"2º, I a V",,,,,"QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO",X
12468,12467,Portaria Conjunta CNJ e CNMP nº 1/2019,"2º, I a V",2019-03-06 00:00:00,2023-03-31 17:12:00,,,Barragem em Brumadinho,X
12470,12467,Portaria Conjunta CNJ e CNMP nº 1/2019,"2º, I a V",2019-03-06 00:00:00,2023-03-31 17:14:00,,,Barragem em Mariana,X
12612,12467,Portaria Conjunta CNJ e CNMP nº 1/2019,"2º, I a V",2020-03-18 00:00:00,,,,COVID-19,X
15365,12467,"Decreto Legislativo 36/2024, de 7/5/2024 e Portaria Conjunta CNJ e CNMP nº 1/2019","1° (DL 36/2024); 2º, I a V (Portaria 1/2019)",2024-05-09 14:19:00,,,,Enchentes no Rio Grande do Sul em 2024,X
14679,12467,Portaria Conjunta CNJ e CNMP nº 1/2019,2º,2021-05-18 00:00:00,2022-06-10 16:17:00,,,Explosão da Fábrica de Fogos de Santo Antônio de Jesus/BA,X
12469,12467,Portaria CNJ e CNMP nº 1/2019,"2º, I a V",2019-03-06 00:00:00,2023-03-31 17:11:00,,,Incêndio Boate Kiss,X
12620,12467,Portaria Conjunta CNJ e CNMP nº 1/2019,,2020-03-26 00:00:00,,,,Migrantes e Refugiados,X
14125,12467,Lei 13.709/2018,1º,2021-01-18 00:00:00,2021-01-20 09:15:00,,,Proteção de Dados Pessoais (LGPD),X
