Código,Cód. Pai,Dispositivo legal,Artigo,Data de Publicação,Data de Alteração,Data de Inativação,Data de Reativação,nome,JF1G
6043,6033,CF 1988 ; L 8.212/1991,"195, I, a ; 30, VI, VII e VIII e 33 § 4º",2008-09-30 15:52:52,,,,Construção Civil,X
6041,6033,CF 1988 ; L 2.613/1955 ; DL 1.110/1970 ; DL 1.146/1970,"149 ; 6º e 7º; 1º, I ;",2008-09-30 15:52:52,,,,Contribuição INCRA,X
6036,6033,CF 1988 ; L 7.689/1988 ; L 9.249/1995 ; L 9.316/1996; L 9.430/1996 ; L 10.637/2002,"195, I,c; 28 a 30 ; 37",2008-09-30 15:52:52,,,,Contribuição Social sobre o Lucro Líquido,X
10563,6036,Lei 9249/95,31,2008-09-30 15:52:52,,,,Compensação de Prejuízo,X
6034,6033,CF 1988 ; DL 1.940/1982,"195, I , b e ADCT 56",2008-09-30 15:52:52,,,,Finsocial,X
6040,6033,LC 11/1971 ; LC 16/1973,"15, II",2008-09-30 15:52:52,,,,Funrural,X
6042,6033,CF 1988 ; LC 8/1970 ; 11.637/2002,,2008-09-30 15:52:52,,,,PASEP,X
6039,6033,CF 1988 ; LC 7/1970 ; L 9.715/1998 ; L 9.317/1998 ; 10.637/2002,239,2008-09-30 15:52:52,,,,PIS,X
14896,6039,Lei 6.729/1979; Lei 9.718/1998,1º e 2º (Lei 6.729/1979); 2º e 3º (Lei 9.718/1998),2021-09-29 00:00:00,,,,Concessionárias de Veículos,X
14897,6039,Lei 9.715/1998,3º,2021-09-29 00:00:00,,,,Locação de Bem Móvel e Imóvel,X
10874,6039,,,2008-09-30 15:52:52,,,,Não Cumulatividade,X
14898,6039,Lei 11.033/2004,17,2021-09-29 00:00:00,,,,Regime Monofásico,X
10561,6033,Lei 10637,art. 1º e 45,2008-09-30 15:52:52,,,,PIS - Importação,X
6037,6033,CF 1988 ; L 10.832/2003 ; L 9.424/1996 ; L 9.766/1998 ; D 3.142/1999; DL 1.422/1975 ; Sum 732 STF,"212, § 5° ; ; 15 ;",2008-09-30 15:52:52,,,,Salário-Educação,X
6038,6033,CF 1988 ; L 8.212/1991 ; L 7.787/1989 ; L 6.367/76 ; D 79.037/1976,"195, I, a ; 22, II e 25, II ; 3º, II ; 15 ; 53",2008-09-30 15:52:52,,,,Seguro Acidentes do Trabalho,X
5986,14,CTN,"139 e segs, especialmente 183 a 193.",2008-09-30 15:52:52,,,,Crédito Tributário,X
6012,5986,CF 1988,"149, § 1º, § 2º, III, 153, § 1º, § 5º, 155, § 2º, IV a VIII, § 4º, IV, § 6º",2008-09-30 15:52:52,,,,Alíquota,X
6014,6012,CF,"arts. 153, I, II, IV, V, 155, I, 156, I",2008-09-30 15:52:52,,,,Alíquota Progressiva,X
6013,6012,CF,"art. 153, §1º, 155, §2º, V, VI, VII, VIII, IX, X e XI",2008-09-30 15:52:52,,,,Alíquota Zero,X
14899,6013,Lei 10.147/2000,2º,2021-09-29 00:00:00,,,,Cofins,X
14900,6013,Lei 10.147/2000,2°,2021-09-29 00:00:00,,,,PIS,X
14946,6013,Lei 10.147/2000,2º,2021-09-30 00:00:00,,,,PIS - Cofins,X
6015,6012,CTN,art. 48,2008-09-30 15:52:52,,,,Índice da Alíquota,X
5996,5986,CTN,175 II e 180 e 182,2008-09-30 15:52:52,,,,Anistia,X
6004,5986,Lei 6830/80,art. 38,2008-09-30 15:52:52,,,,Anulação de Débito Fiscal,X
6008,5986,CF 1988 ; CTN,"145, § 2 º, 150, § º, § 6º, 154, I, 155, § 2º, XI e XII ; 20, 24 25 33 44 47 64 e 77",2008-09-30 15:52:52,,,,Base de Cálculo,X
10559,6008,CF,"CF, art. 155, §2º; ADCT, art. 34, §4º.",2008-09-30 15:52:52,,,,"Cálculo de ICMS ""por dentro""",X
10556,6008,Lei 10833/03 e Lei 9718/98,"Lei 10833, art. 3º; Lei 9718, art. 3º, §2º, I",2008-09-30 15:52:52,,,,Exclusão - ICMS,X
10557,6008,CF,"art. 155, §2º, XI",2008-09-30 15:52:52,,,,Exclusão - IPI,X
10558,6008,CF,"art. 149, §2º, I",2008-09-30 15:52:52,,,,Exclusão - Receitas Provenientes de Exportação,X
10959,6008,,,2008-09-30 15:52:52,,,,Exclusão - Receitas Transferidas a outras Pessoas Jurídicas,X
14947,10959,Lei 9.178/1998,"3º, § 2º, I",2021-09-30 00:00:00,,,,Cofins,X
14948,10959,Lei 9.718/1998,"3º, § 2º, I",2021-09-30 00:00:00,,,,PIS,X
14949,10959,Lei 9.718/1998,"3º, § 2º, I",2021-09-30 00:00:00,,,,PIS - Cofins,X
5999,5986,CTN,205 a 208,2008-09-30 15:52:52,,,,CND/Certidão Negativa de Débito,X
6002,5999,L 8.036/1990,"7º, V ; 27",2008-09-30 15:52:52,,,,Certificado de Regularidade - FGTS,X
6001,5999,CTN,206,2008-09-30 15:52:52,,,,Expedição de Certidão Positiva de Débito com Efeito de Negativa,X
6000,5999,CTN,205,2008-09-30 15:52:52,,,,Expedição de CND,X
6016,5986,CF,"art. 153, §3º, II, 154, I, 155, §2º, I",2008-09-30 15:52:52,,,,Creditamento,X
6009,5986,DL 491/1969 ; DL 1.658/1979 DL 1.722/1979,,2008-09-30 15:52:52,,,,Crédito Prêmio,X
6010,5986,CF 1988 ; L 9.363/1996 ; MP 1.508-20/1997 ; Lei 9.493/1997 ; 10.276/2001,"155, § 2º, II",2008-09-30 15:52:52,,,,Crédito Presumido,X
5997,5986,CTN,138,2008-09-30 15:52:52,,,,Denúncia espontânea,X
5990,5986,CTN,156 e segs.,2008-09-30 15:52:52,,,,Extinção do Crédito Tributário,X
5994,5990,CTN ; L 9.430/1996,170-A ; 74,2008-09-30 15:52:52,,,,Compensação,X
5991,5990,DL 263/1967 e 396/1968,,2008-09-30 15:52:52,,,,Compensação com Apólices da Dívida Pública,X
5993,5990,CTN,173,2008-09-30 15:52:52,,,,Decadência,X
10551,5993,Lei 8212/91; Súmula Vinculante nº 8,"Lei 8212, art. 45; Súmula Vinculante nº 8.",2008-09-30 15:52:52,,,,Constitucionalidade do artigo 45 da Lei 8212/91,X
14950,5990,CPC,829,2021-09-30 00:00:00,,,,Pagamento,X
5992,5990,CTN,174,2008-09-30 15:52:52,,,,Prescrição,X
10545,5992,Lei 8212/91; Súmula Vinculante nº 8,"Lei 8212, art. 46; Súmula Vinculante nº 8.",2008-09-30 15:52:52,,,,Constitucionalidade do artigo 46 da Lei 8212/91,X
10544,5992,LC 118/05,Art. 4º,2008-09-30 15:52:52,,,,Constitucionalidade do artigo 4º da LC 118/05,X
10548,5992,Lei 6830/80,"art. 40, §4º",2008-09-30 15:52:52,,,,Decretação de Ofício,X
10547,5992,,,2008-09-30 15:52:52,,,,Interrupção,X
10550,10547,Lei 6830/80,Artigo 8º,2008-09-30 15:52:52,,,,Despacho de Citação,X
10546,5992,,,2008-09-30 15:52:52,,,,Suspensão,X
10549,10546,DL 1569/77; Súmula Vinculante nº 8,"art. 5º, parágrafo único; Súmula Vinculante nº 8",2008-09-30 15:52:52,,,,Arquivamento Administrativo - Crédito de Pequeno Valor,X
5995,5990,CTN ; L 6.830/1980,11,2008-09-30 15:52:52,,,,TDA/Títulos da Dívida Agrária,X
6011,5986,CTN,114 a 118,2008-09-30 15:52:52,,,,Fato Gerador/Incidência,X
6003,5986,CF,"arts. 43, §2º, 151, I, 155, XII, g, 156, §3º, III, 195, §3º, 227, §3º, VI; ADCT, art. 40.",2008-09-30 15:52:52,,,,Incentivos fiscais,X
6005,5986,CTN ; L 9.250/1995,"161, § 1º e 167, parágrafo único ; 14, III , 16 e 39 § 4º",2008-09-30 15:52:52,,,,Juros/Correção Monetária,X
5998,5986,CTN,142 a 150,2008-09-30 15:52:52,,,,Lançamento,X
6006,5986,CTN ; L 8.212/1991,160 ; 30,2008-09-30 15:52:52,,,,Prazo de Recolhimento,X
6007,5986,CTN,165 a 169,2008-09-30 15:52:52,,,,Repetição de indébito,X
5987,5986,CTN,156 e segs.,2008-09-30 15:52:52,,,,Suspensão da Exigibilidade,X
5988,5987,CTN,"art. 151, II",2008-09-30 15:52:52,,,,Carta de fiança,X
10543,5987,CTN,"151, II",2008-09-30 15:52:52,,,,Depósito Judicial,X
5989,5987,CTN,"art. 151, VI",2008-09-30 15:52:52,,,,Parcelamento,X
6088,14,Mercosul Tr Assunção,1º,2008-09-30 15:52:52,,,,Discriminação Tributária MERCOSUL,X
6017,14,CF 1988 ; CTN ; L 6.830/1980,"131, § 3º ; 201",2008-09-30 15:52:52,2021-09-30 17:02:08,,,Dívida Ativa (Execução Fiscal),X
14951,6017,CPC; Lei 6.830/1980,85 e ss,2021-09-30 00:00:00,,,,Honorários Advocatícios,X
14953,14951,Lei 13.043/2014; Lei 6.830/1980,38,2021-09-30 00:00:00,2021-09-30 17:10:14,,,Adesão a Programa de Parcelamento de Débito,X
14952,14951,DL 1.025/1969; Súmula 168 do extinto TFR,1°,2021-09-30 00:00:00,,,,Encargo de 20%,X
5973,14,CF 1988.,148,2008-09-30 15:52:52,,,,Empréstimos Compulsórios,X
5975,5973,DL 2.288/1986 ; Sum 1 TRF4.,10 e segs.,2008-09-30 15:52:52,,,,Aquisição de combustíveis,X
5976,5973,Res 1.154/1986 BACEN 1.154/1986,,2008-09-30 15:52:52,,,,Aquisição de passagens e moedas - Viagem Exterior,X
5974,5973,DL 2.288/1986 ; Sum 1 TRF4.,10 e segs.,2008-09-30 15:52:52,,,,Aquisição de veículos automotores,X
5977,5973,L 4.156/1962 ; L 5.073/1966; L 7.181/1983; ADCT 1988,"ADCT 1988 34, § 12",2008-09-30 15:52:52,,,,Energia Elétrica,X
6030,14,Sum 575 STF ; Sum 20 STJ,,2008-09-30 15:52:52,,,,"GATT - ""Acordo Geral sobre Tarifas e Comércio""",X
5916,14,CF 1988 ; CTN,"145, I e 154 ; 16 a 76",2008-09-30 15:52:52,,,,Impostos,X
5946,5916,CF 1988; LC 87/1996,"155, II",2008-09-30 15:52:52,,,,ICMS/ Imposto sobre Circulação de Mercadorias,X
5947,5946,Sum 71 STJ; Sum 95 STJ ; Sum 155 STJ ; Sum 198 STJ.,,2008-09-30 15:52:52,,,,ICMS/Importação,X
5944,5916,CF 1988; CTN ; DL 1.578/1977.,"153, II ; 23 a 28.",2008-09-30 15:52:52,,,,IE/ Imposto sobre Exportação,X
5941,5916,CF 1988 ; CTN ; DL 37/1966 ;Sum 84 STF,"153, I ; 19 a 22.",2008-09-30 15:52:52,,,,II/ Imposto sobre Importação,X
5943,5941,DL 37/1966,78,2008-09-30 15:52:52,,,,Drawback,X
5942,5941,Port 8/1991 DECEX,,2008-09-30 15:52:52,,,,Importação de bens usados,X
14962,5941,DL 1804/1980; Portaria 156/1999,"2º, II",2021-11-30 00:00:00,,,,Isenção sobre Bens Contidos em Remessas Postais Internacionais ,X
5948,5916,CF 1988; L 8.894/1994,"153, V",2008-09-30 15:52:52,,,,"IOC/IOF Imposto sobre operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários",X
5949,5948,L 8.033/1990,"1º, IV",2008-09-30 15:52:52,,,,Incidência sobre Ações de Companhias Abertas,X
5945,5916,CF 1988; CTN.,"153, IV ; 46 a 51.",2008-09-30 15:52:52,,,,IPI/ Imposto sobre Produtos Industrializados,X
10947,5945,,,2008-09-30 15:52:52,,,,Princípio da Seletividade,X
14963,5945,Lei 8.989/1995; Lei 10.1982/2001,1º e ss,2021-11-30 00:00:00,2021-11-30 17:16:33,,,Sobre Aquisição de Bens/Veículos ,X
14964,14963,Lei 8.989/1995,"1º, II",2021-11-30 00:00:00,,,,Veículos,X
14986,14967,CTN; Lei 9.430/1996,"46,I; 79",2021-12-03 00:00:00,,,,Admissão Temporária,X
14987,14967,CTN; Lei 9.430/1996,46,2021-12-03 00:00:00,,,,Veículos - Uso Próprio,X
10690,5916,LC 77/1993,art. 2º,2008-09-30 15:52:52,,,,IPMF - Imposto Provisório sobre Movimentação Financeira,X
5952,5916,CF 1988; CTN; Sum 589 STF; Sum 668 STF; Sum 724 STF; Sum 166 STJ.,"156, I ; 32 a 34.",2008-09-30 15:52:52,,,,IPTU/ Imposto Predial e Territorial Urbano,X
5953,5916,CF 1988,"155, III",2008-09-30 15:52:52,,,,IPVA - Imposto Sobre Propriedade de Veículos Automotores,X
5917,5916,CF 1988 ; L 7.713/1988; L 9.250/1995; L 9.532/1997; L 10.451/2002; L 10.828/2003; D 3000/1999,"153, III",2008-09-30 15:52:52,,,,IRPF/Imposto de Renda de Pessoa Física,X
10689,5917,,,2008-09-30 15:52:52,,,,Correção da Tabela,X
5931,5917,,,2008-09-30 15:52:52,,,,Incidência decorrente de Desligamento de Plano de Previdência Privada,X
5932,5917,,,2008-09-30 15:52:52,,,,Incidência decorrente de Liquidação de Entidade de Previdência Privada,X
5927,5917,D 3000/1999.,"43, II",2008-09-30 15:52:52,,,,"Incidência sobre 1/3 de férias (art. 7º, XVII da CF)",X
5928,5917,L 7.713/1988; D 3000/1999,26 ; 638,2008-09-30 15:52:52,,,,Incidência sobre 13° Salário,X
10661,5917,,,2008-09-30 15:52:52,,,,Incidência sobre Abono de Permanência,X
14988,5917,Lei 7.713/1988; Decreto 3.000/1999,"6º, II; 39, I",2021-12-03 00:00:00,,,,Incidência sobre Ajuda de Custo,X
14989,14988,Lei 7.713/1988; Decreto 3.000/2000,"6º, II; 39,I",2021-12-03 00:00:00,,,,Atividade Parlamentar,X
5920,5917,L 7.713/1988 ; MP 2.189-49/2001; IN 118/2000 SRF,43,2008-09-30 15:52:52,,,,Incidência sobre Aplicações Financeiras,X
5919,5917,L 7.713/1988 ; L 11.052/2004,"6º, XIV e XV",2008-09-30 15:52:52,,,,Incidência sobre Aposentadoria,X
10532,5917,,,2008-09-30 15:52:52,,,,Incidência sobre Auxílio-condução,X
10533,5917,,,2008-09-30 15:52:52,,,,Incidência sobre Auxílio-creche,X
14992,5917,Lei 7.713/1988,12,2021-12-03 00:00:00,2021-12-03 15:58:58,,,Incidência sobre Benefícios Pagos Acumuladamente,X
5923,5917,Sum 125 do STJ,,2008-09-30 15:52:52,,,,Incidência sobre Férias Compensadas,X
5929,5917,D 3000/1999.,"43, IV",2008-09-30 15:52:52,,,,Incidência sobre Função Comissionada,X
5930,5917,D 3000/1999,43,2008-09-30 15:52:52,,,,Incidência sobre Hora Extra,X
14994,5917,ADCT; Lei 10.559/2002; Decreto 4.987/2003,8º,2021-12-03 00:00:00,,,,"Incidência sobre Indenização a Anistiados Políticos, Civis ou Militares",X
14995,5917,Lei 7.713/1998; Decreto 3.000; Tema 808 (REsp 1.227.133),"6º, V; 39, XX",2021-12-03 00:00:00,,,,Incidência sobre Indenização por Rescisão de Contrato de Trabalho,X
5921,5917,L 7.713/1988 ; Sum 136 do STJ,"6º, V",2008-09-30 15:52:52,,,,Incidência sobre Licença-Prêmio/Abono/Indenização,X
5926,5917,L 7.713/1988,18 à 22,2008-09-30 15:52:52,,,,Incidência sobre Lucro Imobiliário,X
5925,5917,L 7.713/1988,35,2008-09-30 15:52:52,,,,Incidência sobre Participação nos Lucros,X
5918,5917,L 7.713/1988 ; Sum 215 STJ,"6º, V",2008-09-30 15:52:52,,,,Incidência sobre PDV,X
5924,5917,L 11.053/2004,,2008-09-30 15:52:52,,,,Incidência sobre Proventos de Previdência Privada,X
14993,5917,Decreto 27.784/1950; Decreto 59.308/1966,12,2021-12-03 00:00:00,,,,Incidência sobre Serviços Técnicos Prestados a Organismos Internacionais (PNUD/UNESCO/ONU),X
15480,5917,Lei nº 7.713/1988,"6º, XIV",2024-11-11 17:41:14,,,,Isenção por Doença ou Acidente em Serviço,X
5922,5917,L 7.713/1988,"7º, e 47",2008-09-30 15:52:52,,,,Retido na fonte,X
5933,5916,CF 1988; L 9.249/1995; Dec 3000/1999,"153, III",2008-09-30 15:52:52,,,,IRPJ/Imposto de Renda de Pessoa Jurídica,X
5940,5933,L 8.981/1995 ; L 9.065/95 ; MP 812/9,42 ; 15,2008-09-30 15:52:52,,,,Compensação de Prejuízos,X
5939,5933,CF 1988 ; Sum 262 STJ,"146, III, c",2008-09-30 15:52:52,,,,Cooperativa,X
5935,5933,L 9.249/1995 ; L 7.799/1989 ; L 8.200/1991 ; L 6.404/1976,4º ; 2º e segs. ; 1º; 185,2008-09-30 15:52:52,,,,Demonstrações Financeiras (DCTF),X
5936,5933,L 8.383/1991 ; L 8.541/1992,20 e segs. ; 36 e 37,2008-09-30 15:52:52,,,,Incidência sobre Aplicações Financeiras,X
5938,5933,L 9.249/1995,,2008-09-30 15:52:52,,,,Incidência sobre Lucro,X
5934,5933,L 7.713/1988 ; L 7.256/1984; Sum. 184 STJ,"51 ; 11, I.",2008-09-30 15:52:52,,,,Microempresa,X
14996,5933,Lei 9.249/1995; Lei 10.684/2003; Lei 11.727/2008,"2º; 15, III, a; 20",2021-12-03 00:00:00,,,,Redução de Alíquota IR/CSLL - Serviços Hospitalares,X
5937,5933,L 8.541/1992 ; L 9.249/1995 ; L 9.779/1999 ; Sum 262 STJ,"36 e 37 ; 9º, § 3º ; 5º",2008-09-30 15:52:52,,,,Retido na fonte,X
5951,5916,CF 1988; LC 116/2003; Sum 588 STF; Sum 138 STJ ; Sum 156 STJ ; Sum 167 STJ ; Sum 274.,"156, III",2008-09-30 15:52:52,,,,ISS/ Imposto sobre Serviços,X
5954,5916,CF 1988 ; Sum 656 STF.,"156, II",2008-09-30 15:52:52,,,,ITBI - Imposto de Transmissão Intervivos de Bens Móveis e Imóveis,X
5955,5916,CF 1988 ; Sum 112 STF ; Sum 113 ; Sum 114 STF ; Sum 115 STF ; Sum 331 STF ; Sum 435 STF ; Sum 590 STF.,"155, I",2008-09-30 15:52:52,,,,ITCD - Imposto de Transmissão Causa Mortis,X
5950,5916,CF 1988 ; CTN ; L 9.393/1996 ; D 4.382/2002.,"153, IV ; 29 a 31.",2008-09-30 15:52:52,,,,ITR/ Imposto Territorial Rural,X
5913,14,CF1988,150,2008-09-30 15:52:52,,,,Limitações ao Poder de Tributar,X
10540,5913,CF,arts. 153 a 156,2008-09-30 15:52:52,,,,Competência Tributária,X
5914,5913,CF1988,"150, VI",2008-09-30 15:52:52,,,,Imunidade ,X
10528,5914,CF,"150, VI",2008-09-30 15:52:52,,,,Entidades Sem Fins Lucrativos,X
10530,5914,CF,"150, VI",2008-09-30 15:52:52,,,,Imunidade Recíproca,X
10527,5914,CF,"150, VI",2008-09-30 15:52:52,,,,Livros / Jornais / Periódicos,X
10529,5914,CF,"150, VI",2008-09-30 15:52:52,,,,Partidos Políticos,X
5915,5913,CF1988; L 5.172/66 (CTN),"150, § 6º; 176 -179",2008-09-30 15:52:52,,,,Isenção,X
15001,5915,CF; ADCT,"149, § 2º. I; 40",2021-12-03 00:00:00,,,,Áreas de Livre Comércio - ZFM e/ou Outras,X
15002,15001,CF; ADCT; DL 288/67; LC 70/91; Lei 10637/02,"Art. 149, §2º, I; 40, 92 e 92-A; 4º;7º; 2º",2021-12-03 00:00:00,,,,Operações Comerciais,X
15003,15001,Decreto 6.759/2009; IN 300/2003 SRF,517 e 529,2021-12-03 00:00:00,,,,Saída Temporária - Mercadorias,X
15004,15001,Decreto 6.759/2009; IN 300/2003 SRF,517 e 529,2021-12-03 00:00:00,,,,Saída Temporária - Veículos,X
5978,14,CTN,113,2008-09-30 15:52:52,,,,Obrigação Tributária,X
10539,5978,CTN,art. 126,2008-09-30 15:52:52,,,,Capacidade Tributária,X
5983,5978,IN 748/2007 RFB,"arts. 14, 19 e 31",2008-09-30 15:52:52,,,,CNPJ/Cadastro Nacional de Pessoas Jurídicas,X
5984,5978,IN 461/1964 SRF,"arts. 18, 20 e 39",2008-09-30 15:52:52,,,,CPF/Cadastro de Pessoas Físicas,X
5982,5978,IN 304/2003 SRF; IN 316/2003 da SRF.,"IN 304 SRF, art. 3º e 4º;",2008-09-30 15:52:52,,,,DIMOB/Declaração de Informações sobre Atividades Imobilíárias,X
5985,5978,CTN,"113, § 2º",2008-09-30 15:52:52,,,,Obrigação Acessória,X
15005,5985,CTN,"113, § 2º e 115",2021-12-03 00:00:00,,,,Multa por Descumprimento de Obrigação Acessória,X
15006,15005,CTN; L 8.212/1991; Lei 11.941/2009; Dec. 3.048/1999; Dec. 6.727/2009,"Arts. 113, §2º, 106, II e 115; 32, I, e 41; 79, I; 291, §1º",2021-12-03 00:00:00,,,,Infração à Legislação Previdenciária,X
15007,15005,CTN; L 3.857/1960; Portaria TEM 3347/1986,"113, §2º e 115; 69; EC 45/2004",2021-12-03 00:00:00,,,,Infração à Legislação Trabalhista,X
5979,5978,CTN,128 a 138,2008-09-30 15:52:52,,,,Responsabilidade tributária,X
5980,5979,CTN,"135, III e 137, III, c",2008-09-30 15:52:52,,,,Responsabilidade Tributária do Sócio-Gerente / Diretor / Representante,X
5981,5979,CF 1988,"150, § 7º",2008-09-30 15:52:52,,,,Substituição Tributária,X
6021,14,,,2008-09-30 15:52:52,,,,Procedimentos Fiscais,X
6027,6021,Sum 70 STF ; Sum 547 STF,Sum 70 STF ; Sum 547 STF,2008-09-30 15:52:52,,,,Autorização para Impressão de Documentos Fiscais - AIDF,X
6026,6021,L 10.522/2002,art. 2º,2008-09-30 15:52:52,2021-12-03 16:18:27,,,Cadastro de Inadimplentes - CADIN/SPC/SERASA/SIAFI/CAUC,X
6025,6021,CTN ; L 9.703/1998 ; D 2.850/1998,"151, II c/c 156, VI ; 1º, §3º e §4º ; 2º, I",2008-09-30 15:52:52,,,,Levantamento de depósito,X
6024,6021,DL 1.455/1976 ; D 4.543/2002; Sum 323 STF,"DL 1455, art. 23, §4º, 26; SUM 323, STF",2008-09-30 15:52:52,,,,Liberação de mercadorias,X
6028,6021,DL 37/1966 ; D 4.543/2002,"104, V c/c 105 ,IX a XI ; 604, I",2008-09-30 15:52:52,,,,Liberação de Veículo Apreendido,X
6029,6021,DL 37/1966 ; D 4.543/2002,"104, V e 105 ,IX a XI ; 604",2008-09-30 15:52:52,,,,Perdimento de Bens,X
10560,6021,CTN; Lei 9034/95; Lei 8021/90; Lei 4595/64,"CTN, art. 197; Lei 9034, art. 2º, III; Lei 8021, art. 8º; Lei 4595, art. 38, §2º",2008-09-30 15:52:52,,,,Quebra de Sigilo Bancário,X
6022,6021,CTN ; IN 580/2001 SRF,198,2008-09-30 15:52:52,,,,Sigilo Fiscal,X
6023,6022,L 9.311/1996 ; 10.174/2001,"11, §3",2008-09-30 15:52:52,,,,Utilização de Dados Relativos à CPMF para Fins de Fiscalização,X
6018,14,CF 1988 ; D 70.352/1972 ; L 9.784/1999 ; L 9.430/1996,"5, LV",2008-09-30 15:52:52,,,,Processo Administrativo Fiscal,X
6020,6018,CF 1988 ; D 70.352/1972 ; L 8.212/1991 ; L 9.532/1997,"5, LV ; 32, § 2º ; 37, § 2º ; 64 e 64-A",2008-09-30 15:52:52,,,,Arrolamento de Bens,X
6019,6018,CF 1988 ; D 70.352/1972 ; L 8.213/1991 ; L 9.639/1998 ; L 10.522/2002,"5º, LV ; 32 ; 126, § 1° e § 2°",2008-09-30 15:52:52,,,,Depósito Prévio ao Recurso Administrativo,X
6089,14,MP 303/2006,,2008-09-30 15:52:52,,,,Regimes Especiais de Tributação,X
6091,6089,L 10.684/2003,art. 1º,2008-09-30 15:52:52,,,,PAES/Parcelamento Especial,X
6090,6089,L 9.964/2000,,2008-09-30 15:52:52,,,,REFIS/Programa de Recuperação Fiscal,X
15051,6089,Lei n. 12.546/2011,1º e ss,2022-06-01 00:00:00,,,,Reintegra,X
6092,6089,L 9.317/1996 ; L 9.779/1999 ; L 10.034/0000; L 10.684/2003,"Lei 9317, arts. 2º e 3º",2008-09-30 15:52:52,,,,SIMPLES,X
6093,6089,LC 123/2006 ; LC 127/2007,"LC 123, art. 3º, §11",2008-09-30 15:52:52,,,,Super SIMPLES,X
5956,14,CF 1988 ; CTN,"145, II e § 2º ; 77 a 80",2008-09-30 15:52:52,,,,Taxas,X
5971,5956,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:52,,,,Estaduais,X
5957,5956,,,2008-09-30 15:52:52,,,,Federais,X
5958,5957,DL 227/1967,"20, I",2008-09-30 15:52:52,,,,Taxa Anual por Hectare,X
5970,5957,L 5.966/1973.,"7, B",2008-09-30 15:52:52,,,,Taxa de Aferição de Equipamentos de Metrologia,X
5959,5957,DL 3.982/1941 ; DL 5.369/1943 ; DL 8.439/1945 ; L 5.033/1966 ; D 80.145/1977.,"D 80.145, art. 56",2008-09-30 15:52:52,,,,Taxa de Armazenamento,X
5960,5957,L 2.145/1953 ; Res 11/2005 SF ; Sum 22 TRF4.,"Lei 2145/53, art. 10",2008-09-30 15:52:52,,,,Taxa de Despacho Aduaneiro,X
5961,5957,DL 227/1967,"40, Parágrafo único",2008-09-30 15:52:52,,,,Taxa de Exploração Mineral,X
5962,5957,L 6.938/1981; L 9.960/2000 ; L 10.165/2000.,17-B e ss,2008-09-30 15:52:52,,,,Taxa de Fiscalização Ambiental,X
5968,5957,L 7.940/1989 ; L 11.076/2004.,1º e segs. ; 52.,2008-09-30 15:52:52,,,,Taxa de Fiscalização da Comissão de Valores Mobiliários,X
15053,5957,Lei n. 5.070/1966; Lei n. 9.472/1997; Lei n.12.715/2012,"6º, § 2º",2022-06-01 00:00:00,,,,Taxa de Fiscalização de Funcionamento,X
15052,5957,Lei n. 5.070/1966; Lei n. 9.472/1997; Lei n. 12.715/2012,"6º, § 1º",2022-06-01 00:00:00,,,,Taxa de Fiscalização de Instalação,X
15054,5957,Lei n. 9.782/1999,23,2022-06-01 00:00:00,,,,Taxa de Fiscalização de Vigilância Sanitária,X
5963,5957,L 2.145/1953 ; Res 11/2005 SF ; Sum 22 TRF4,10,2008-09-30 15:52:52,,,,Taxa de Guia de Importação,X
5964,5957,L 2.145/1953 ; Res 11/2005 SF ; Sum 22 TRF4,10,2008-09-30 15:52:52,,,,Taxa de Licença de Importação,X
5965,5957,L 3.421/1958; DL 8.311/1945; DL 2.185/1984; Sum 220 TFR.,"Lei 3421, art. 2º, a",2008-09-30 15:52:52,,,,Taxa de Melhoramento de Portos,X
5966,5957,DL 3.982/1941 ; DL 5.369/1943 ; DL 8.439/1945 ; L 5.033/1966 ; D 80.145/1977.,"D 80.145, art. 56, IV; DL 5369, 2º.",2008-09-30 15:52:52,,,,Taxa de Permanência,X
5967,5957,Lei 9.961/2000.,"20, I e II",2008-09-30 15:52:52,,,,Taxa de Saúde Suplementar,X
15055,5957,Lei n. 9.960/2000,1º ao 7º,2022-06-01 00:00:00,,,,Taxa de Serviço Administrativo - TSA,X
5969,5957,L 9.289/1996,arts. 1º a 14,2008-09-30 15:52:52,,,,Taxa Judiciária,X
5972,5956,,,2008-09-30 15:52:52,,,,Municipais,X
10536,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:52,,,,Taxa de Coleta de Lixo,X
10535,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:52,,,,Taxa de Iluminação Pública,X
10538,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:52,,,,Taxa de Licenciamento de Estabelecimento,X
10534,5972,CF; CTN,"CF, art. 145, II; CTN, art. 77",2008-09-30 15:52:52,,,,Taxa de Limpeza Pública,X
